#{"t_start": 1769079050.8435593, "env_id": "None"}
r,l,t
-186.494253,22,10556.888427
-66.840607,3,10558.452627
-103.128359,5,10560.986773
-82.72515,4,10563.294299
-93.029957,2,10565.371294
46.665985,5,10566.9956
-150.863452,19,10573.17942
-87.935698,2,10576.262709
-76.684414,4,10580.384023
-124.207909,15,10585.763382
-135.667556,5,10588.371493
-138.084117,7,10591.40513
-123.137129,10,10594.891912
-106.777431,8,10599.095096
-105.534211,3,10601.622502
-79.46307,12,10603.881624
-142.880457,7,10606.832521
42.484452,5,10608.690552
-113.81221,1,10610.335136
55.890039,5,10612.169195
58.988361,8,10616.517332
-138.523312,4,10619.053429
-177.613056,4,10621.623671
-85.821369,2,10623.963872
81.753837,8,10625.797326
-82.76816,3,10627.384322
-150.144907,8,10630.830333
-136.540206,9,10635.109617
16.266255,7,10638.711998
-93.505177,2,10641.144698
67.87262,8,10643.476786
-100.917008,4,10649.708833
73.397428,3,10652.841977
-175.6921,18,10657.475631
-99.204691,2,10659.654499
-129.81865,2,10661.428074
-117.691235,9,10664.225739
-133.056916,3,10666.596824
-133.377603,8,10669.266499
-2.222927,13,10671.211757
48.618779,5,10672.985497
26.56176,5,10674.624019
17.937562,7,10676.318759
31.469855,7,10678.885225
-159.533249,5,10681.310057
-115.827599,15,10689.413867
25.042656,4,10691.136848
-109.107625,12,10695.659159
-9.106779,5,10697.270609
-119.738306,4,10699.753484
-117.70282,4,10702.200973
-140.045998,23,10710.057413
-104.698157,6,10713.32938
-2.628843,8,10715.093863
-90.527644,5,10719.947408
-114.24369,3,10722.338436
-112.414179,9,10725.376482
-124.895302,12,10729.320945
-95.287711,7,10732.218141
48.102886,6,10733.848892
-122.532674,5,10736.445467
-29.591996,3,10738.047471
52.645062,8,10739.759976
-115.868282,9,10742.46661
-100.846146,3,10744.651001
-89.402624,6,10747.147506
-112.676453,1,10748.6188
-95.730732,5,10751.090887
-170.378136,15,10757.361333
-48.948925,5,10759.150003
-72.877001,7,10761.000967
-111.544499,4,10763.348663
-17.192263,3,10765.048245
-97.293695,7,10768.952739
-99.649019,4,10772.280595
-101.314846,2,10774.26887
10.82436,11,10776.264954
-112.066316,7,10779.474937
19.825252,6,10781.470702
-139.077862,14,10788.590806
34.683665,4,10790.547304
-96.782956,3,10793.46428
-141.884002,23,10811.352082
-107.870653,5,10814.095843
25.420054,7,10815.951179
-121.45941,6,10818.975226
32.112647,5,10824.343413
-95.052476,4,10827.696918
1.81141,5,10830.0506
-63.945862,9,10832.047408
-111.768409,11,10836.510179
-76.767733,4,10838.139421
-186.560033,10,10842.663815
-38.98039,3,10844.319195
21.185201,4,10846.583183
-148.183361,7,10849.185276
-123.042465,3,10851.603151
-93.031705,5,10854.219369
-97.334091,1,10857.307243
-140.370348,12,10861.016266
-181.778468,11,10863.018006
17.004539,4,10865.5045
-125.602438,3,10868.822129
-155.425956,13,10873.214334
-171.996739,15,10875.385545
-65.825736,5,10877.065678
-106.659266,7,10881.891948
-106.286614,5,10885.138091
13.745357,7,10888.603902
11.600333,5,10893.656852
68.447591,4,10896.681206
-109.70142,3,10899.513662
80.076464,5,10902.687994
-152.130725,9,10908.631438
-99.482989,7,10913.520806
24.455806,5,10915.789222
-113.280216,12,10918.177862
-95.136881,5,10922.011273
18.490138,5,10926.410527
48.297002,4,10928.170206
-147.819601,10,10931.460106
-14.934033,12,10935.050772
-107.529244,9,10940.701403
10.348692,9,10942.439874
18.242113,12,10946.012034
-118.8264,12,10950.886368
-147.632358,9,10954.319881
-167.55429,24,10961.911934
31.819404,3,10963.513347
-110.078847,11,10965.260653
-105.149997,3,10967.402411
-96.204915,8,10970.603965
-121.371648,4,10973.223055
29.85936,4,10974.828269
51.585484,5,10976.384981
-71.43481,7,10978.000299
-87.825134,4,10979.534953
-88.291795,3,10981.764811
-127.512179,5,10984.026542
41.119151,3,10985.583527
-129.244056,12,10988.620525
-102.040091,8,10991.275815
-116.007058,3,10995.573214
-94.778143,3,10997.754746
-102.550431,3,11000.110654
-21.394398,14,11003.766065
-109.965873,5,11006.530159
-51.625673,15,11010.409856
-35.261086,3,11011.990222
-89.528205,4,11014.354556
34.067487,5,11016.683586
35.118258,6,11018.318997
47.052662,5,11019.898566
44.962979,7,11021.661
60.512818,9,11023.337752
-103.942228,7,11026.535136
37.291786,6,11031.496768
18.699952,6,11033.999024
-101.100377,8,11037.086215
-95.183195,9,11039.867276
65.426764,4,11041.617011
-133.708909,8,11046.351895
-117.32717,10,11049.434586
-125.540882,12,11052.803416
-123.400283,9,11055.746414
-130.917467,6,11058.991774
11.68337,9,11060.85959
-127.808181,7,11066.433382
-169.150349,8,11069.556755
41.384027,4,11071.367541
56.418479,4,11073.067925
-17.047159,12,11076.443996
-95.644305,7,11079.675089
-109.416216,7,11082.71612
44.136923,3,11084.272997
54.91572,8,11086.032471
-110.142529,6,11088.586231
-79.91982,6,11091.586487
-137.535317,13,11100.972227
-240.713613,16,11108.366852
-133.677995,4,11109.935846
-115.442456,8,11112.622578
-114.110273,4,11114.202481
23.04544,3,11115.725874
29.897678,4,11117.267163
11.785643,9,11119.135017
-90.0,1,11120.573252
-111.204361,6,11123.206354
-36.020207,12,11126.534874
20.678451,5,11128.99973
-116.273193,9,11132.204685
-116.610916,1,11134.037646
-104.700894,4,11136.659023
-111.497506,8,11140.014386
-125.818248,5,11142.601659
-106.847175,4,11145.419178
-42.022732,8,11149.903871
-82.99727,7,11151.795335
-33.799545,3,11153.47717
89.497479,14,11158.72034
-14.203836,7,11160.5178
40.3343,5,11162.205997
-93.809097,3,11165.232124
-104.359003,5,11168.15475
-28.69001,4,11169.914017
-107.516455,3,11171.604141
-93.593636,7,11174.878077
-108.527384,5,11177.341251
-49.161541,20,11181.748861
-279.471791,68,11216.750392
33.858367,6,11219.392416
-110.598131,9,11222.946805
-160.065049,5,11225.420189
-100.786857,5,11228.309407
-107.682798,3,11230.444149
25.692625,4,11233.15432
-122.196701,3,11234.902286
39.430311,5,11236.625475
18.098438,4,11238.222543
-100.294512,4,11240.938604
-118.607767,10,11248.38638
48.220466,10,11252.84897
37.245138,4,11255.211375
-125.519552,18,11263.095362
-34.422353,4,11265.119426
-129.271871,3,11267.970707
-103.596367,12,11272.03471
-39.274436,5,11273.989215
73.980258,11,11275.840509
41.734748,4,11277.462851
-125.907214,6,11279.09507
-105.828798,4,11281.674011
-143.972824,1,11283.325262
-98.612342,7,11286.15473
12.404164,10,11291.256109
-105.350657,4,11296.175572
-119.092226,2,11301.78715
-13.942365,11,11305.727057
27.20565,3,11308.166986
27.242189,3,11309.741956
-87.327947,3,11312.31413
35.198915,5,11313.903826
-90.816807,2,11316.216595
-115.764645,5,11318.884211
-114.396987,4,11321.326206
-107.409657,8,11324.320022
-114.839181,5,11326.985766
-6.01141,11,11330.238185
-104.572026,3,11335.010107
-120.059149,7,11339.63453
-54.367558,9,11348.989471
-139.549025,3,11352.036528
-108.680796,5,11356.294215
19.967984,8,11358.364749
-91.204681,4,11361.98344
-111.710573,4,11364.930745
-288.651769,8,11371.224062
-141.240623,3,11373.674029
36.849589,5,11375.795079
22.530134,9,11377.769626
-93.162983,2,11379.982817
40.111523,10,11382.168318
-146.855581,3,11383.953164
29.823902,5,11386.361459
-131.169788,8,11389.044412
32.903207,7,11391.758496
-96.211657,4,11394.378669
-95.038357,6,11397.37965
43.683095,5,11399.859446
-123.498889,4,11404.843273
-117.32867,4,11407.625324
-5.930054,12,11411.399067
-98.674855,5,11414.532925
29.547949,8,11418.007871
46.51979,10,11420.160097
-136.895675,9,11423.410639
-94.362155,2,11425.839396
-99.424237,2,11428.182357
-131.093705,4,11430.861117
-95.323821,3,11432.44428
54.704739,12,11436.124662
-163.936441,9,11441.557681
37.949607,3,11443.442626
-3.527294,10,11445.399181
20.835125,5,11447.088692
-82.566024,6,11450.045774
-143.582861,4,11452.39388
-109.518438,4,11454.671892
-119.634952,7,11457.584842
34.806652,5,11459.24974
-91.660832,3,11461.485659
-96.499917,6,11464.296077
-127.005006,9,11467.026984
31.481839,18,11469.184857
-159.862988,9,11474.909858
-34.717573,4,11476.53651
-108.71654,4,11478.761372
34.450999,3,11480.326512
-168.698369,8,11482.977309
-102.516889,4,11485.665327
-30.642692,5,11487.304555
-93.868843,1,11488.880599
-167.694406,10,11492.736103
24.032425,4,11494.566736
-125.066502,17,11502.886254
-106.547385,8,11508.641665
-110.31607,9,11511.98138
-145.746253,25,11522.311787
43.153753,5,11524.960762
-161.19474,9,11527.893358
-54.238366,4,11529.515706
-157.326119,3,11531.126668
38.59809,9,11534.230142
-43.62096,4,11535.998272
-106.92332,5,11538.547484
17.973379,6,11540.318606
-102.261998,4,11545.253732
57.026794,7,11547.85936
-132.90003,8,11549.902176
-138.906831,18,11552.739495
-179.488796,18,11557.724723
-91.902056,3,11560.181571
-162.329703,8,11562.063887
-85.452971,3,11564.922288
-53.34568,5,11566.834371
-106.997197,4,11569.92224
10.875329,13,11571.860405
-21.32689,9,11575.520336
22.779915,7,11579.625047
-114.65382,8,11582.256436
13.220961,5,11584.84102
-97.988252,10,11589.694806
29.664049,8,11593.620035
-116.940137,8,11597.430956
-91.110294,2,11600.939793
27.657836,4,11603.042515
-109.814898,5,11607.4948
-137.087614,15,11616.346435
-73.780219,7,11622.012542
40.167755,3,11623.651144
-145.099107,4,11626.530526
-119.783149,15,11633.6241
-157.420296,10,11653.043995
-103.910802,8,11656.617077
-6.962898,11,11659.811959
38.918418,7,11661.685452
-42.904955,3,11663.231522
-113.031464,7,11666.322842
-114.646809,5,11670.670561
-145.161079,7,11673.438273
55.836852,10,11675.569783
-90.387717,2,11678.477913
-101.3766,5,11685.282787
50.481314,6,11687.674152
-47.947087,4,11689.634051
-87.162119,4,11693.38319
31.318474,8,11695.644641
-135.363194,4,11698.98522
23.647164,4,11701.062889
-109.785384,3,11704.666335
56.533287,7,11709.157077
-114.023146,6,11714.281413
35.640948,5,11718.712344
37.555876,3,11720.469709
-15.209553,8,11723.837938
-30.146134,9,11726.033488
-153.261833,5,11729.026654
-165.680546,10,11732.497411
-118.20229,3,11735.205337
-117.823086,7,11738.21783
-160.456638,9,11741.34898
-119.818562,4,11745.757117
35.261461,5,11752.548697
-200.643578,9,11757.431304
-114.050005,3,11759.778972
-99.403366,3,11762.10774
-306.503582,7,11765.004786
-110.339456,8,11768.22482
-114.689793,9,11769.990796
-8.374341,10,11772.88724
44.851817,9,11774.634313
-115.490744,5,11779.31526
36.863549,7,11781.074212
-99.494961,2,11783.401018
27.280349,4,11787.426006
-134.874494,4,11790.001658
30.579315,6,11791.728866
-98.055798,2,11794.113289
-136.063352,8,11797.323284
-99.71269,5,11799.930074
-238.279104,6,11802.597748
-298.205687,7,11805.603259
-101.210146,3,11807.809983
-104.301723,2,11809.37051
20.811963,7,11811.899545
57.72209,7,11813.614581
40.460273,3,11815.188054
-134.638781,12,11818.304239
-137.606885,3,11822.431407
-102.503853,3,11824.823694
14.023911,4,11826.450851
45.881225,11,11828.227041
83.696451,5,11830.737261
22.298342,5,11836.88891
-147.697235,11,11840.802303
-115.086385,8,11844.371546
-125.544107,7,11846.176134
-120.46945,10,11849.747329
-165.911316,4,11852.603792
-119.701781,9,11859.062469
-22.83298,10,11862.956356
-149.217705,10,11866.954779
-121.552891,11,11873.244222
-92.508667,4,11877.108991
-97.267124,5,11880.108719
33.058186,4,11881.860684
-184.614467,5,11884.497085
-117.527608,4,11887.166983
-97.03775,1,11892.556724
-130.045435,3,11895.260036
-108.915401,6,11897.072761
5.923896,9,11900.282144
50.519134,4,11901.953626
45.136973,6,11903.659974
-141.436317,6,11906.101843
-130.098289,3,11908.600848
-117.712458,7,11911.316174
-104.681868,3,11913.743813
28.918769,5,11916.869373
-111.84202,3,11920.06066
34.174945,3,11923.355934
-49.662875,6,11929.364215
-140.225644,19,11935.125466
-122.297592,6,11938.62721
-91.577118,1,11941.021779
-112.145569,6,11944.83639
-88.219954,4,11947.258353
14.824857,9,11950.380008
-140.120317,16,11954.588863
41.115762,4,11956.95607
-101.833806,5,11960.008218
-129.15559,5,11962.630593
-108.966507,8,11965.577492
-89.198738,1,11967.298198
-116.447816,11,11973.138199
45.310659,7,11979.475461
-97.552453,3,11982.023235
-94.04026,1,11984.155324
33.474038,5,11985.771529
-103.709762,4,11988.227386
-15.756873,8,11989.945655
21.298765,9,11993.231612
41.365946,3,11994.977948
-108.021103,7,11997.854462
54.964346,4,11999.517596
-94.983224,4,12001.968064
-87.551399,6,12004.913757
-152.607978,17,12011.584176
44.269193,4,12013.561716
-113.811912,6,12017.955991
-100.345594,2,12020.996295
-114.514621,3,12022.84262
-36.432795,3,12024.841007
-122.828127,8,12030.200286
-105.702597,5,12034.322698
-90.643944,3,12037.152003
-117.67598,3,12040.355048
-153.831594,7,12045.816283
62.790842,6,12047.623219
-96.935032,3,12050.105421
27.00233,11,12053.756784
23.533859,5,12055.591811
47.695838,4,12057.488666
-110.015421,9,12060.738238
7.211266,6,12063.742236
-142.618593,10,12066.639776
-121.951313,2,12069.144898
50.500376,3,12071.19407
-146.732255,3,12075.927188
-91.094334,2,12080.797444
-13.208711,6,12083.800707
-104.002716,1,12086.200864
-94.847688,3,12088.734976
36.514992,7,12090.475862
-117.781905,3,12092.906775
-1.706122,7,12095.838047
-119.835132,8,12099.277634
37.260381,5,12100.941749
-93.701783,5,12103.939612
-113.296996,2,12105.521732
35.768293,4,12107.153851
-123.869115,5,12109.975123
54.802479,9,12115.659481
-102.771737,6,12119.029445
-117.59886,7,12122.272429
-5.490868,12,12125.884299
-113.662603,10,12129.902358
-180.349552,7,12133.066546
-83.626795,6,12136.580633
-100.874813,4,12139.491712
35.123071,10,12141.457953
-247.602802,8,12143.24332
-96.930206,1,12145.3851
-101.739287,4,12150.48185
-110.694858,11,12155.662404
12.450977,4,12158.070462
54.518039,7,12160.644612
-124.628365,7,12163.553484
-128.386393,2,12166.994384
-22.81116,4,12171.519605
-115.975419,7,12175.986039
-171.092141,13,12180.652866
51.221057,5,12184.521328
15.053591,4,12187.931248
-95.150362,4,12191.02207
37.776999,7,12193.029062
-107.627948,4,12195.99512
-98.422665,2,12198.406947
-84.695636,6,12201.796462
-132.269302,12,12208.834719
-23.819001,7,12210.903301
-85.791118,2,12213.293818
27.044321,3,12215.830924
-80.152032,2,12220.307281
-111.62165,3,12223.183128
-43.595412,9,12226.937068
27.491207,5,12229.613117
-116.141351,4,12233.96897
-105.958995,5,12238.504319
-82.40285,3,12241.327081
-110.524317,5,12244.711115
53.126991,5,12248.517789
3.416906,9,12252.891949
-133.104986,19,12264.492539
-32.73815,3,12266.3531
-97.112409,3,12268.810391
-116.530601,6,12271.618275
-116.092055,3,12274.073737
34.314992,4,12275.754411
-161.17684,15,12279.499657
-135.064668,5,12282.183772
20.363441,4,12283.796957
31.389616,5,12287.750805
-98.80858,7,12291.247236
-93.849983,1,12293.623793
-77.275987,6,12295.405836
-114.960623,6,12298.406816
-73.989881,10,12300.339269
-35.827618,4,12301.951589
-97.144825,5,12304.488779
25.861253,3,12306.059089
-92.841922,7,12309.178061
-153.346034,7,12312.373866
40.361895,3,12314.914385
75.360438,5,12316.550309
-13.765276,4,12318.149981
-128.015797,4,12322.986251
-105.69085,4,12325.651226
-37.967727,9,12327.533391
-117.139208,7,12329.298164
-194.86743,8,12332.529882
-213.985789,12,12334.464859
-128.53422,4,12336.971612
19.957922,6,12338.80765
-118.14362,3,12341.197779
-124.403021,4,12344.222304
36.764096,7,12347.156529
-126.637413,4,12349.716808
-116.142769,1,12351.234117
46.710192,9,12353.107592
-101.874847,3,12357.917121
-45.837902,6,12359.655565
-138.028462,15,12365.690296
-71.09684,5,12367.383984
-103.583091,3,12368.920413
-134.58305,4,12371.245456
-129.492235,16,12376.581197
33.536641,4,12379.650712
22.102823,10,12381.872618
-102.262971,3,12385.254199
-152.715915,22,12395.485058
-103.867884,7,12397.464607
-72.050644,4,12399.098112
-114.32551,7,12401.658846
41.070912,4,12403.32059
-88.88614,2,12405.561233
27.275155,8,12407.267851
-117.285057,8,12408.985237
-107.685442,2,12411.08337
45.047545,6,12412.886051
-102.045308,2,12415.206542
-110.160375,6,12418.110571
36.395474,10,12422.079634
-147.746201,18,12429.389681
-88.986584,4,12431.094728
43.63544,9,12432.810308
64.541619,5,12435.478568
-133.335535,7,12438.407381
-102.724375,6,12440.972916
-98.06024,3,12443.351119
-13.486972,5,12444.969075
45.420949,8,12447.742429
41.841978,4,12450.062308
-223.701565,13,12454.879003
30.48504,5,12456.540989
-90.479666,5,12461.725205
-110.871875,4,12464.164949
47.473354,5,12466.016972
-122.807115,6,12467.892113
-111.70259,4,12471.057207
16.391065,10,12473.123868
-136.619484,11,12476.742493
33.038288,4,12479.588186
-131.251495,10,12483.571815
-117.427798,4,12486.937978
58.749447,6,12489.791196
-49.163983,3,12491.459593
-123.542989,14,12499.299236
-15.312674,15,12503.616773
-106.339578,12,12507.11465
-104.733424,3,12509.577298
31.15704,7,12511.25869
-128.146831,4,12513.592595
-139.151598,6,12516.218777
-8.602109,9,12519.132972
51.534571,5,12520.848087
-103.599437,4,12523.34621
-113.55075,13,12527.021729
-132.582481,5,12532.518898
-54.253721,5,12534.349505
-127.653371,16,12536.446249
-98.967628,1,12538.644024
-117.328654,7,12541.715217
-117.151183,6,12543.48256
-64.499489,9,12545.189317
52.486656,6,12546.827225
-115.179012,6,12548.533784
-134.777292,7,12551.231313
67.101309,11,12553.20123
0.111505,7,12554.878643
-97.630176,5,12557.575751
-135.330297,3,12559.96223
-127.44932,4,12562.38874
-134.697358,5,12567.507082
-140.09709,13,12571.445071
0.642162,11,12574.699228
-43.319851,9,12576.553985
-34.837716,13,12578.41998
-102.853687,7,12580.102974
28.200147,14,12584.009029
19.031573,4,12585.700797
-136.491524,8,12588.647418
-184.779101,27,12596.317621
-98.943629,3,12601.335045
-115.99279,1,12602.905245
29.600251,4,12604.649227
22.668174,9,12606.397246
-120.855399,5,12609.059279
25.931531,5,12610.738116
42.269605,7,12612.514377
-12.81663,6,12614.363904
30.975811,9,12616.181386
-149.369641,4,12618.570432
